Unit Selling Price (RMB/kg),Category Name,Loss Rate (%),Weekday,IsWeekend,Item Name
3.8199999999999994,Capsicum,9.43,Thursday,False,Millet Pepper (Bag)
4.9,Flower/Leaf Vegetables,9.43,Thursday,False,Spinach (Bag)
3.9,Flower/Leaf Vegetables,9.43,Thursday,False,Shanghai Green (Bag)
16.0,Flower/Leaf Vegetables,18.52,Thursday,False,Amaranth
19.8,Flower/Leaf Vegetables,13.62,Thursday,False,Zhuyecai
19.8,Flower/Leaf Vegetables,7.59,Thursday,False,Chinese Cabbage
18.0,Flower/Leaf Vegetables,0.47,Thursday,False,Caidian Quinoa Artemisia
1.8,Flower/Leaf Vegetables,22.27,Thursday,False,Chinese Cabbage
12.0,Solanum,5.01,Thursday,False,Green Eggplant (1)
18.0,Edible Mushroom,13.82,Thursday,False,Xixia Mushroom (1)
9.2,Cabbage,9.26,Thursday,False,Broccoli
4.0,Flower/Leaf Vegetables,10.64,Thursday,False,Yellow Xincai (1)
4.8,Aquatic Tuberous Vegetables,5.54,Thursday,False,Net Lotus Root (1)
12.0,Solanum,6.07,Thursday,False,Eggplant (2)
5.6,Flower/Leaf Vegetables,11.38,Thursday,False,Zhijiang Red Bolt
3.5,Flower/Leaf Vegetables,2.48,Thursday,False,Wawacai
6.136363636363637,Flower/Leaf Vegetables,9.43,Thursday,False,Yunnan Lettuce (Bag)
9.571428571428571,Aquatic Tuberous Vegetables,11.81,Thursday,False,Honghu Lotus Root Powder (Fenou)
12.0,Capsicum,5.7,Thursday,False,Wuhu Green Pepper (1)
8.8,Edible Mushroom,6.57,Thursday,False,The White Mushroom (Bag)
5.9,Flower/Leaf Vegetables,9.43,Thursday,False,Yunnan Leaf Lettuce (Bag)
8.342857142857143,Flower/Leaf Vegetables,15.68,Thursday,False,Naibaicai
3.9,Edible Mushroom,9.14,Thursday,False,Tremella (Flower)
10.0,Flower/Leaf Vegetables,12.2,Thursday,False,Suizhou Bubble Green
9.2,Aquatic Tuberous Vegetables,7.97,Thursday,False,Wild Lotus Root (1)
4.5,Capsicum,9.43,Friday,False,Ginger And Xiaomijiao Mix (Small Bag)
9.9,Flower/Leaf Vegetables,10.34,Friday,False,Ice Grass (Box)
5.9,Edible Mushroom,9.43,Friday,False,Chinese Caterpillar Fungus Flowers (Bag)
2.9909090909090907,Capsicum,9.43,Friday,False,Xiaozhoupi (Bag)
3.5,Capsicum,9.43,Friday,False,Green Line Pepper (Bag)
6.9,Capsicum,9.43,Friday,False,Red Hot Peppers (Bag)
3.7367346938775503,Capsicum,9.43,Friday,False,Luosi Pepper (Bag)
22.333333333333332,Capsicum,9.43,Friday,False,7 Colour Pepper (2)
16.0,Capsicum,9.43,Friday,False,Bell Pepper (2)
11.9,Capsicum,9.43,Friday,False,Red Bell Pepper (2)
35.6,Flower/Leaf Vegetables,0.0,Friday,False,Artemisia Stelleriana
12.257142857142856,Edible Mushroom,9.43,Friday,False,Apricot Bao Mushroom (2)
5.128571428571428,Edible Mushroom,0.45,Friday,False,Needle Mushroom (Box)
2.8,Flower/Leaf Vegetables,9.43,Friday,False,Xiaoqingcai (Bag)
3.6692307692307695,Flower/Leaf Vegetables,9.43,Friday,False,Cabbage Stem (Bag)
5.442857142857143,Edible Mushroom,0.2,Friday,False,Agaricus Bisporus (Box)
15.085714285714284,Capsicum,9.43,Friday,False,Red Pepper (2)
8.9,Edible Mushroom,0.84,Friday,False,Crab Flavor Mushroom And White Mushroom Mix (Box)
6.735294117647059,Edible Mushroom,9.43,Friday,False,Xixia Xianggu Mushroom (Bag)
4.9,Edible Mushroom,0.0,Friday,False,Velvet Antler Mushroom (Box)
14.0,Solanum,6.71,Friday,False,Round Eggplant (2)
14.0,Flower/Leaf Vegetables,15.61,Friday,False,Huangbaicai (2)
3.2142857142857144,Edible Mushroom,0.0,Friday,False,Haixian Mushroom (Bag) (2)
3.803030303030303,Capsicum,9.43,Friday,False,Millet Pepper (Bag)
9.647058823529411,Cabbage,9.43,Friday,False,Zhijiang Qinggengsanhua
2.1,Edible Mushroom,9.43,Friday,False,Fresh Edible Fungus (Bag)
2.9,Capsicum,9.43,Friday,False,Green And Red Hang Pepper Mix (Bag)
4.429411764705883,Flower/Leaf Vegetables,9.43,Friday,False,Spinach (Bag)
19.8,Flower/Leaf Vegetables,13.62,Friday,False,Zhuyecai
19.8,Flower/Leaf Vegetables,7.59,Friday,False,Chinese Cabbage
9.2,Flower/Leaf Vegetables,14.43,Friday,False,Shanghaiqing
18.0,Flower/Leaf Vegetables,0.47,Friday,False,Caidian Quinoa Artemisia
12.0,Flower/Leaf Vegetables,13.7,Friday,False,Caixin
1.8000000000000005,Flower/Leaf Vegetables,22.27,Friday,False,Chinese Cabbage
12.0,Solanum,6.07,Friday,False,Eggplant (2)
4.9,Flower/Leaf Vegetables,9.43,Friday,False,Yuxingcao (Bag)
12.0,Solanum,5.01,Friday,False,Green Eggplant (1)
9.2,Cabbage,9.26,Friday,False,Broccoli
4.0,Flower/Leaf Vegetables,10.64,Friday,False,Yellow Xincai (1)
4.8,Aquatic Tuberous Vegetables,5.54,Friday,False,Net Lotus Root (1)
16.0,Flower/Leaf Vegetables,18.52,Friday,False,Amaranth
6.0,Flower/Leaf Vegetables,11.38,Friday,False,Zhijiang Red Bolt
10.0,Flower/Leaf Vegetables,12.2,Friday,False,Suizhou Bubble Green
3.9,Edible Mushroom,9.14,Friday,False,Tremella (Flower)
21.6,Flower/Leaf Vegetables,13.28,Friday,False,Mint
8.0,Cabbage,17.06,Friday,False,Qinggengsanhua
9.2,Aquatic Tuberous Vegetables,7.97,Friday,False,Wild Lotus Root (1)
8.8,Edible Mushroom,6.57,Friday,False,The White Mushroom (Bag)
13.0,Capsicum,5.7,Friday,False,Wuhu Green Pepper (1)
8.178571428571429,Aquatic Tuberous Vegetables,11.81,Friday,False,Honghu Lotus Root Powder (Fenou)
6.253846153846154,Flower/Leaf Vegetables,9.43,Friday,False,Yunnan Lettuce (Bag)
4.7,Flower/Leaf Vegetables,9.43,Friday,False,Yunnan Leaf Lettuce (Bag)
3.325,Flower/Leaf Vegetables,2.48,Friday,False,Wawacai
25.8,Capsicum,9.43,Saturday,True,7 Colour Pepper (2)
3.864444444444445,Capsicum,9.43,Saturday,True,Luosi Pepper (Bag)
6.433333333333334,Capsicum,9.43,Saturday,True,Red Hot Peppers (Bag)
3.9,Capsicum,9.43,Saturday,True,Green Line Pepper (Bag)
4.9,Flower/Leaf Vegetables,9.43,Saturday,True,Yuxingcao (Bag)
5.1000000000000005,Edible Mushroom,9.43,Saturday,True,Chinese Caterpillar Fungus Flowers (Bag)
3.809433962264151,Capsicum,9.43,Saturday,True,Millet Pepper (Bag)
2.6,Edible Mushroom,9.43,Saturday,True,Fresh Edible Fungus (Bag)
4.5,Capsicum,9.43,Saturday,True,Ginger And Xiaomijiao Mix (Small Bag)
3.5,Capsicum,9.43,Saturday,True,Xiaozhoupi (Bag)
13.0,Edible Mushroom,9.43,Saturday,True,Apricot Bao Mushroom (2)
16.0,Capsicum,9.43,Saturday,True,Red Pepper (2)
3.4066666666666667,Flower/Leaf Vegetables,9.43,Saturday,True,Xiaoqingcai (Bag)
4.5,Flower/Leaf Vegetables,9.43,Saturday,True,Cabbage Stem (Bag)
5.9,Edible Mushroom,0.2,Saturday,True,Agaricus Bisporus (Box)
2.9,Capsicum,9.43,Saturday,True,Green And Red Hang Pepper Mix (Bag)
8.9,Edible Mushroom,0.84,Saturday,True,Crab Flavor Mushroom And White Mushroom Mix (Box)
6.9,Edible Mushroom,9.43,Saturday,True,Xixia Xianggu Mushroom (Bag)
10.0,Flower/Leaf Vegetables,15.61,Saturday,True,Huangbaicai (2)
4.275,Edible Mushroom,0.0,Saturday,True,Haixian Mushroom (Bag) (2)
5.341860465116279,Edible Mushroom,0.45,Saturday,True,Needle Mushroom (Box)
4.5,Edible Mushroom,1.3,Saturday,True,Haixian Mushroom (Bag) (3)
3.9,Flower/Leaf Vegetables,9.43,Saturday,True,Shanghai Green (Bag)
9.25,Cabbage,9.43,Saturday,True,Zhijiang Qinggengsanhua
4.9,Flower/Leaf Vegetables,9.43,Saturday,True,Spinach (Bag)
6.9,Flower/Leaf Vegetables,9.43,Saturday,True,Yunnan Lettuce (Bag)
18.0,Flower/Leaf Vegetables,18.52,Saturday,True,Amaranth
5.9,Flower/Leaf Vegetables,9.43,Saturday,True,Yunnan Leaf Lettuce (Bag)
19.8,Flower/Leaf Vegetables,13.62,Saturday,True,Zhuyecai
19.8,Flower/Leaf Vegetables,7.59,Saturday,True,Chinese Cabbage
9.6,Flower/Leaf Vegetables,14.43,Saturday,True,Shanghaiqing
16.0,Flower/Leaf Vegetables,0.47,Saturday,True,Caidian Quinoa Artemisia
12.0,Flower/Leaf Vegetables,13.7,Saturday,True,Caixin
12.0,Solanum,6.07,Saturday,True,Eggplant (2)
12.0,Solanum,5.01,Saturday,True,Green Eggplant (1)
18.0,Edible Mushroom,13.82,Saturday,True,Xixia Mushroom (1)
9.2,Cabbage,9.26,Saturday,True,Broccoli
4.0,Flower/Leaf Vegetables,10.64,Saturday,True,Yellow Xincai (1)
1.8,Flower/Leaf Vegetables,22.27,Saturday,True,Chinese Cabbage
3.3833333333333333,Flower/Leaf Vegetables,2.48,Saturday,True,Wawacai
4.8,Aquatic Tuberous Vegetables,5.54,Saturday,True,Net Lotus Root (1)
14.0,Capsicum,5.7,Saturday,True,Wuhu Green Pepper (1)
8.8,Edible Mushroom,6.57,Saturday,True,The White Mushroom (Bag)
9.2,Aquatic Tuberous Vegetables,7.97,Saturday,True,Wild Lotus Root (1)
21.6,Flower/Leaf Vegetables,13.28,Saturday,True,Mint
8.742857142857144,Aquatic Tuberous Vegetables,11.81,Saturday,True,Honghu Lotus Root Powder (Fenou)
18.0,Flower/Leaf Vegetables,26.16,Saturday,True,Foreign Garland Chrysanthemum 
10.0,Flower/Leaf Vegetables,12.2,Saturday,True,Suizhou Bubble Green
6.0,Flower/Leaf Vegetables,11.38,Saturday,True,Zhijiang Red Bolt
3.0999999999999996,Edible Mushroom,9.14,Saturday,True,Tremella (Flower)
4.5,Capsicum,9.43,Sunday,True,Ginger And Xiaomijiao Mix (Small Bag)
3.808571428571428,Capsicum,9.43,Sunday,True,Millet Pepper (Bag)
9.9,Flower/Leaf Vegetables,10.34,Sunday,True,Ice Grass (Box)
5.9,Edible Mushroom,9.43,Sunday,True,Chinese Caterpillar Fungus Flowers (Bag)
3.4,Capsicum,9.43,Sunday,True,Xiaozhoupi (Bag)
3.9,Capsicum,9.43,Sunday,True,Green Line Pepper (Bag)
6.9,Capsicum,9.43,Sunday,True,Red Hot Peppers (Bag)
3.868627450980392,Capsicum,9.43,Sunday,True,Luosi Pepper (Bag)
15.4,Capsicum,9.43,Sunday,True,7 Colour Pepper (2)
35.6,Flower/Leaf Vegetables,0.0,Sunday,True,Artemisia Stelleriana
11.96,Edible Mushroom,9.43,Sunday,True,Apricot Bao Mushroom (2)
2.9,Edible Mushroom,9.43,Sunday,True,Fresh Edible Fungus (Bag)
2.45,Flower/Leaf Vegetables,9.43,Sunday,True,Xiaoqingcai (Bag)
4.361538461538461,Flower/Leaf Vegetables,9.43,Sunday,True,Cabbage Stem (Bag)
5.9,Edible Mushroom,0.2,Sunday,True,Agaricus Bisporus (Box)
2.9,Capsicum,9.43,Sunday,True,Green And Red Hang Pepper Mix (Bag)
16.0,Capsicum,9.43,Sunday,True,Red Pepper (2)
8.0,Edible Mushroom,0.84,Sunday,True,Crab Flavor Mushroom And White Mushroom Mix (Box)
14.0,Solanum,6.71,Sunday,True,Round Eggplant (2)
10.0,Flower/Leaf Vegetables,15.61,Sunday,True,Huangbaicai (2)
5.407692307692308,Edible Mushroom,0.45,Sunday,True,Needle Mushroom (Box)
4.5,Edible Mushroom,1.3,Sunday,True,Haixian Mushroom (Bag) (3)
7.208333333333333,Cabbage,9.43,Sunday,True,Zhijiang Qinggengsanhua
4.9,Flower/Leaf Vegetables,9.43,Sunday,True,Yuxingcao (Bag)
14.0,Capsicum,5.7,Sunday,True,Wuhu Green Pepper (1)
4.018918918918919,Flower/Leaf Vegetables,9.43,Sunday,True,Yunnan Leaf Lettuce (Bag)
18.0,Flower/Leaf Vegetables,18.52,Sunday,True,Amaranth
4.9,Flower/Leaf Vegetables,9.43,Sunday,True,Spinach (Bag)
18.0,Flower/Leaf Vegetables,7.59,Sunday,True,Chinese Cabbage
9.6,Flower/Leaf Vegetables,14.43,Sunday,True,Shanghaiqing
12.0,Flower/Leaf Vegetables,13.7,Sunday,True,Caixin
1.8,Flower/Leaf Vegetables,22.27,Sunday,True,Chinese Cabbage
12.0,Solanum,6.07,Sunday,True,Eggplant (2)
12.0,Solanum,5.01,Sunday,True,Green Eggplant (1)
18.0,Edible Mushroom,13.82,Sunday,True,Xixia Mushroom (1)
9.2,Cabbage,9.26,Sunday,True,Broccoli
4.0,Flower/Leaf Vegetables,10.64,Sunday,True,Yellow Xincai (1)
19.8,Flower/Leaf Vegetables,13.62,Sunday,True,Zhuyecai
3.380769230769231,Flower/Leaf Vegetables,2.48,Sunday,True,Wawacai
4.8,Aquatic Tuberous Vegetables,5.54,Sunday,True,Net Lotus Root (1)
9.2,Flower/Leaf Vegetables,10.33,Sunday,True,Xiaoqingcai (1)
10.164705882352942,Aquatic Tuberous Vegetables,11.81,Sunday,True,Honghu Lotus Root Powder (Fenou)
8.8,Edible Mushroom,6.57,Sunday,True,The White Mushroom (Bag)
5.85,Flower/Leaf Vegetables,9.43,Sunday,True,Yunnan Lettuce (Bag)
16.0,Flower/Leaf Vegetables,12.8,Sunday,True,Miantiaocai
2.88,Edible Mushroom,9.14,Sunday,True,Tremella (Flower)
6.0,Flower/Leaf Vegetables,11.38,Sunday,True,Zhijiang Red Bolt
18.0,Flower/Leaf Vegetables,8.42,Sunday,True,Hongshujian
9.2,Aquatic Tuberous Vegetables,7.97,Sunday,True,Wild Lotus Root (1)
4.3,Flower/Leaf Vegetables,9.43,Monday,False,Yunnan Leaf Lettuce (Bag)
35.6,Flower/Leaf Vegetables,0.0,Monday,False,Artemisia Stelleriana
4.2,Flower/Leaf Vegetables,9.43,Monday,False,Spinach (Bag)
3.9,Flower/Leaf Vegetables,9.43,Monday,False,Yuxingcao (Bag)
2.9,Edible Mushroom,9.43,Monday,False,Fresh Edible Fungus (Bag)
3.766666666666666,Capsicum,9.43,Monday,False,Millet Pepper (Bag)
2.8,Capsicum,9.43,Monday,False,Xiaozhoupi (Bag)
3.5,Capsicum,9.43,Monday,False,Green Line Pepper (Bag)
6.900000000000001,Capsicum,9.43,Monday,False,Red Hot Peppers (Bag)
3.6,Capsicum,9.43,Monday,False,Ginger And Xiaomijiao Mix (Small Bag)
4.528571428571429,Edible Mushroom,0.2,Monday,False,Agaricus Bisporus (Box)
7.363636363636363,Cabbage,9.43,Monday,False,Zhijiang Qinggengsanhua
2.1,Flower/Leaf Vegetables,9.43,Monday,False,Xiaoqingcai (Bag)
3.78,Flower/Leaf Vegetables,9.43,Monday,False,Cabbage Stem (Bag)
2.9,Capsicum,9.43,Monday,False,Green And Red Hang Pepper Mix (Bag)
5.3,Edible Mushroom,0.84,Monday,False,Crab Flavor Mushroom And White Mushroom Mix (Box)
14.0,Solanum,6.71,Monday,False,Round Eggplant (2)
10.0,Flower/Leaf Vegetables,15.61,Monday,False,Huangbaicai (2)
5.463636363636364,Edible Mushroom,0.45,Monday,False,Needle Mushroom (Box)
4.5,Edible Mushroom,1.3,Monday,False,Haixian Mushroom (Bag) (3)
11.08421052631579,Edible Mushroom,9.43,Monday,False,Apricot Bao Mushroom (2)
6.047826086956522,Flower/Leaf Vegetables,9.43,Monday,False,Yunnan Lettuce (Bag)
9.0,Aquatic Tuberous Vegetables,11.81,Monday,False,Honghu Lotus Root Powder (Fenou)
14.0,Capsicum,5.7,Monday,False,Wuhu Green Pepper (1)
9.2,Flower/Leaf Vegetables,10.33,Monday,False,Xiaoqingcai (1)
19.8,Flower/Leaf Vegetables,13.62,Monday,False,Zhuyecai
18.0,Flower/Leaf Vegetables,7.59,Monday,False,Chinese Cabbage
9.6,Flower/Leaf Vegetables,14.43,Monday,False,Shanghaiqing
12.0,Flower/Leaf Vegetables,13.7,Monday,False,Caixin
12.0,Solanum,6.07,Monday,False,Eggplant (2)
18.0,Edible Mushroom,13.82,Monday,False,Xixia Mushroom (1)
9.2,Cabbage,9.26,Monday,False,Broccoli
4.0,Flower/Leaf Vegetables,10.64,Monday,False,Yellow Xincai (1)
1.8,Flower/Leaf Vegetables,22.27,Monday,False,Chinese Cabbage
3.372727272727273,Flower/Leaf Vegetables,2.48,Monday,False,Wawacai
18.0,Flower/Leaf Vegetables,8.42,Monday,False,Hongshujian
6.0,Flower/Leaf Vegetables,11.38,Monday,False,Zhijiang Red Bolt
8.08,Capsicum,10.18,Monday,False,Luosi Pepper
2.075,Edible Mushroom,9.14,Monday,False,Tremella (Flower)
39.6,Flower/Leaf Vegetables,15.92,Monday,False,The Dandelion
16.0,Flower/Leaf Vegetables,12.8,Monday,False,Miantiaocai
9.2,Aquatic Tuberous Vegetables,7.97,Monday,False,Wild Lotus Root (1)
4.8,Aquatic Tuberous Vegetables,5.54,Monday,False,Net Lotus Root (1)
8.8,Edible Mushroom,6.57,Monday,False,The White Mushroom (Bag)
3.3666666666666667,Capsicum,9.43,Tuesday,False,Green Line Pepper (Bag)
2.75,Capsicum,9.43,Tuesday,False,Xiaozhoupi (Bag)
3.85,Capsicum,9.43,Tuesday,False,Millet Pepper (Bag)
3.3,Flower/Leaf Vegetables,9.43,Tuesday,False,Yuxingcao (Bag)
6.1,Flower/Leaf Vegetables,9.43,Tuesday,False,Yunnan Lettuce (Bag)
3.9,Flower/Leaf Vegetables,9.43,Tuesday,False,Spinach (Bag)
4.94,Flower/Leaf Vegetables,9.43,Tuesday,False,Yunnan Leaf Lettuce (Bag)
5.766666666666667,Capsicum,9.43,Tuesday,False,Red Hot Peppers (Bag)
4.5,Edible Mushroom,1.3,Tuesday,False,Haixian Mushroom (Bag) (3)
3.9,Capsicum,9.43,Tuesday,False,Luosi Pepper (Bag)
4.519047619047619,Edible Mushroom,0.45,Tuesday,False,Needle Mushroom (Box)
13.0,Edible Mushroom,9.43,Tuesday,False,Apricot Bao Mushroom (2)
7.751724137931035,Cabbage,9.43,Tuesday,False,Zhijiang Qinggengsanhua
4.1,Flower/Leaf Vegetables,9.43,Tuesday,False,Cabbage Stem (Bag)
4.871428571428572,Edible Mushroom,0.2,Tuesday,False,Agaricus Bisporus (Box)
2.9,Capsicum,9.43,Tuesday,False,Green And Red Hang Pepper Mix (Bag)
16.0,Capsicum,9.43,Tuesday,False,Red Pepper (2)
8.9,Edible Mushroom,0.84,Tuesday,False,Crab Flavor Mushroom And White Mushroom Mix (Box)
10.0,Flower/Leaf Vegetables,15.61,Tuesday,False,Huangbaicai (2)
9.2,Flower/Leaf Vegetables,10.33,Tuesday,False,Xiaoqingcai (1)
3.4,Capsicum,9.43,Tuesday,False,Ginger And Xiaomijiao Mix (Small Bag)
8.775,Aquatic Tuberous Vegetables,11.81,Tuesday,False,Honghu Lotus Root Powder (Fenou)
2.0,Edible Mushroom,9.14,Tuesday,False,Tremella (Flower)
5.866666666666667,Edible Mushroom,6.57,Tuesday,False,The White Mushroom (Bag)
18.0,Flower/Leaf Vegetables,18.52,Tuesday,False,Amaranth
19.8,Flower/Leaf Vegetables,13.62,Tuesday,False,Zhuyecai
9.6,Flower/Leaf Vegetables,14.43,Tuesday,False,Shanghaiqing
12.0,Flower/Leaf Vegetables,13.7,Tuesday,False,Caixin
1.8,Flower/Leaf Vegetables,22.27,Tuesday,False,Chinese Cabbage
12.0,Solanum,6.07,Tuesday,False,Eggplant (2)
12.0,Solanum,5.01,Tuesday,False,Green Eggplant (1)
18.0,Edible Mushroom,13.82,Tuesday,False,Xixia Mushroom (1)
9.2,Cabbage,9.26,Tuesday,False,Broccoli
14.0,Capsicum,5.7,Tuesday,False,Wuhu Green Pepper (1)
4.8,Aquatic Tuberous Vegetables,5.54,Tuesday,False,Net Lotus Root (1)
3.4,Flower/Leaf Vegetables,2.48,Tuesday,False,Wawacai
18.0,Flower/Leaf Vegetables,8.42,Tuesday,False,Hongshujian
6.0,Flower/Leaf Vegetables,11.38,Tuesday,False,Zhijiang Red Bolt
8.0,Capsicum,10.18,Tuesday,False,Luosi Pepper
18.0,Capsicum,8.93,Tuesday,False,The Red Bell Pepper (1)
10.8,Flower/Leaf Vegetables,13.28,Tuesday,False,Mint
7.0,Cabbage,17.06,Tuesday,False,Qinggengsanhua
9.2,Aquatic Tuberous Vegetables,7.97,Tuesday,False,Wild Lotus Root (1)
4.0,Flower/Leaf Vegetables,10.64,Tuesday,False,Yellow Xincai (1)
5.5,Capsicum,9.43,Wednesday,False,Red Hot Peppers (Bag)
3.7222222222222223,Capsicum,9.43,Wednesday,False,Green Line Pepper (Bag)
2.3666666666666667,Capsicum,9.43,Wednesday,False,Xiaozhoupi (Bag)
5.385714285714286,Flower/Leaf Vegetables,9.43,Wednesday,False,Yunnan Leaf Lettuce (Bag)
2.9,Flower/Leaf Vegetables,9.43,Wednesday,False,Yuxingcao (Bag)
4.525,Flower/Leaf Vegetables,9.43,Wednesday,False,Spinach (Bag)
3.5799999999999996,Capsicum,9.43,Wednesday,False,Luosi Pepper (Bag)
3.9,Capsicum,9.43,Wednesday,False,Millet Pepper (Bag)
4.5,Capsicum,9.43,Wednesday,False,Ginger And Xiaomijiao Mix (Small Bag)
4.918181818181818,Edible Mushroom,0.2,Wednesday,False,Agaricus Bisporus (Box)
6.715151515151515,Cabbage,9.43,Wednesday,False,Zhijiang Qinggengsanhua
3.75,Flower/Leaf Vegetables,9.43,Wednesday,False,Cabbage Stem (Bag)
5.627272727272727,Flower/Leaf Vegetables,9.43,Wednesday,False,Yunnan Lettuce (Bag)
2.9,Capsicum,9.43,Wednesday,False,Green And Red Hang Pepper Mix (Bag)
16.0,Capsicum,9.43,Wednesday,False,Red Pepper (2)
6.0200000000000005,Edible Mushroom,0.84,Wednesday,False,Crab Flavor Mushroom And White Mushroom Mix (Box)
10.0,Flower/Leaf Vegetables,15.61,Wednesday,False,Huangbaicai (2)
4.8090909090909095,Edible Mushroom,0.45,Wednesday,False,Needle Mushroom (Box)
4.1,Edible Mushroom,1.3,Wednesday,False,Haixian Mushroom (Bag) (3)
12.52727272727273,Edible Mushroom,9.43,Wednesday,False,Apricot Bao Mushroom (2)
9.327272727272728,Aquatic Tuberous Vegetables,11.81,Wednesday,False,Honghu Lotus Root Powder (Fenou)
5.9,Edible Mushroom,9.43,Wednesday,False,Chinese Caterpillar Fungus Flowers (Bag)
8.8,Edible Mushroom,6.57,Wednesday,False,The White Mushroom (Bag)
14.0,Capsicum,5.7,Wednesday,False,Wuhu Green Pepper (1)
18.0,Flower/Leaf Vegetables,18.52,Wednesday,False,Amaranth
19.8,Flower/Leaf Vegetables,13.62,Wednesday,False,Zhuyecai
9.6,Flower/Leaf Vegetables,14.43,Wednesday,False,Shanghaiqing
12.0,Flower/Leaf Vegetables,13.7,Wednesday,False,Caixin
1.8,Flower/Leaf Vegetables,22.27,Wednesday,False,Chinese Cabbage
12.0,Solanum,6.07,Wednesday,False,Eggplant (2)
12.0,Solanum,5.01,Wednesday,False,Green Eggplant (1)
18.0,Edible Mushroom,13.82,Wednesday,False,Xixia Mushroom (1)
9.2,Cabbage,9.26,Wednesday,False,Broccoli
4.0,Flower/Leaf Vegetables,10.64,Wednesday,False,Yellow Xincai (1)
9.2,Flower/Leaf Vegetables,10.33,Wednesday,False,Xiaoqingcai (1)
3.22,Flower/Leaf Vegetables,2.48,Wednesday,False,Wawacai
6.0,Flower/Leaf Vegetables,11.38,Wednesday,False,Zhijiang Red Bolt
9.236363636363636,Capsicum,10.18,Wednesday,False,Luosi Pepper
19.8,Capsicum,8.93,Wednesday,False,The Red Bell Pepper (1)
18.0,Flower/Leaf Vegetables,26.16,Wednesday,False,Foreign Garland Chrysanthemum 
3.9,Edible Mushroom,9.14,Wednesday,False,Tremella (Flower)
59.6,Flower/Leaf Vegetables,12.88,Wednesday,False,Perilla
39.6,Flower/Leaf Vegetables,15.98,Wednesday,False,Siguajian
9.2,Aquatic Tuberous Vegetables,7.97,Wednesday,False,Wild Lotus Root (1)
4.8,Aquatic Tuberous Vegetables,5.54,Wednesday,False,Net Lotus Root (1)
6.9,Capsicum,9.43,Thursday,False,Red Hot Peppers (Bag)
3.5799999999999996,Capsicum,9.43,Thursday,False,Green Line Pepper (Bag)
4.5,Capsicum,9.43,Thursday,False,Xiaozhoupi (Bag)
4.94,Edible Mushroom,9.43,Thursday,False,Chinese Caterpillar Fungus Flowers (Bag)
4.344444444444445,Flower/Leaf Vegetables,9.43,Thursday,False,Spinach (Bag)
3.5159999999999996,Capsicum,9.43,Thursday,False,Millet Pepper (Bag)
4.9,Flower/Leaf Vegetables,9.43,Thursday,False,Yuxingcao (Bag)
3.796774193548387,Capsicum,9.43,Thursday,False,Luosi Pepper (Bag)
5.42,Flower/Leaf Vegetables,9.43,Thursday,False,Yunnan Leaf Lettuce (Bag)
11.8,Flower/Leaf Vegetables,10.34,Thursday,False,Ice Grass (Box)
31.6,Flower/Leaf Vegetables,0.0,Thursday,False,Artemisia Stelleriana
4.1,Edible Mushroom,0.2,Thursday,False,Agaricus Bisporus (Box)
11.514285714285714,Edible Mushroom,9.43,Thursday,False,Apricot Bao Mushroom (2)
7.2,Cabbage,9.43,Thursday,False,Zhijiang Qinggengsanhua
4.02,Flower/Leaf Vegetables,9.43,Thursday,False,Cabbage Stem (Bag)
2.9,Capsicum,9.43,Thursday,False,Green And Red Hang Pepper Mix (Bag)
15.418181818181818,Capsicum,9.43,Thursday,False,Red Pepper (2)
8.9,Edible Mushroom,0.84,Thursday,False,Crab Flavor Mushroom And White Mushroom Mix (Box)
14.0,Solanum,6.71,Thursday,False,Round Eggplant (2)
10.0,Flower/Leaf Vegetables,15.61,Thursday,False,Huangbaicai (2)
5.548275862068966,Flower/Leaf Vegetables,9.43,Thursday,False,Yunnan Lettuce (Bag)
4.5,Edible Mushroom,1.3,Thursday,False,Haixian Mushroom (Bag) (3)
3.4,Capsicum,9.43,Thursday,False,Ginger And Xiaomijiao Mix (Small Bag)
4.455555555555556,Edible Mushroom,0.45,Thursday,False,Needle Mushroom (Box)
9.2,Flower/Leaf Vegetables,10.33,Thursday,False,Xiaoqingcai (1)
14.0,Capsicum,5.7,Thursday,False,Wuhu Green Pepper (1)
18.0,Flower/Leaf Vegetables,18.52,Thursday,False,Amaranth
19.8,Flower/Leaf Vegetables,13.62,Thursday,False,Zhuyecai
8.0,Flower/Leaf Vegetables,14.43,Thursday,False,Shanghaiqing
1.8,Flower/Leaf Vegetables,22.27,Thursday,False,Chinese Cabbage
12.0,Solanum,6.07,Thursday,False,Eggplant (2)
12.0,Solanum,5.01,Thursday,False,Green Eggplant (1)
18.0,Edible Mushroom,13.82,Thursday,False,Xixia Mushroom (1)
9.2,Cabbage,9.26,Thursday,False,Broccoli
4.0,Flower/Leaf Vegetables,10.64,Thursday,False,Yellow Xincai (1)
4.8,Aquatic Tuberous Vegetables,5.54,Thursday,False,Net Lotus Root (1)
7.56,Aquatic Tuberous Vegetables,11.81,Thursday,False,Honghu Lotus Root Powder (Fenou)
6.0,Flower/Leaf Vegetables,11.38,Thursday,False,Zhijiang Red Bolt
8.457142857142857,Capsicum,10.18,Thursday,False,Luosi Pepper
19.8,Capsicum,8.93,Thursday,False,The Red Bell Pepper (1)
18.0,Flower/Leaf Vegetables,26.16,Thursday,False,Foreign Garland Chrysanthemum 
3.3666666666666667,Edible Mushroom,9.14,Thursday,False,Tremella (Flower)
